ID,CATEGORY,TOPICS,SOURCE,HEADLINE,TEXT,LINK,
510,0,Covid-19,Rosario Net,Coronavirus Noam Chomsky: USA necesitaba imperiosamente parar y retrasar la locomotora china,"El activista, filósofo, politólogo y lingüista, Noam Chomsky hace referencia al coronavirus, pandemia que afecta a más de 120 países y analiza el impacto de éste en la geopolítica mundial. 1) USA necesitaba imperiosamente parar y retrasar la locomotora china, para no perder su supremacía mundial económica y su papel de gendarme planetario.

2) La CIA, Bildeberg, Israel y demás poderes mundiales, acuerdan hacer estallar una guerra bacteriológica de baja intensidad, propagando en territorio chino, un virus de laboratorio, el COVID19.

3) Guerra de baja intensidad porque el virus no afecta a los niños y jóvenes (mano de obra futura) y en cambio se ceba con las personas mayores (mano de obra inactiva).

4) La estrategia USA pasa por propagar el virus en la ciudad donde el gobierno chino tiene un laboratorio de investigación bacteriológica del coronavirus, sars, mers y ébola.
Así tiene la coartada perfecta para echar la culpa al gobierno chino sobre la hipótesis de un escape o accidente fortuito.

5) La estrategia USA pasa por expandir el virus en el mes de enero, Año Nuevo chino para producir una parálisis total, al haber millones de desplazamientos y que afectarán a todos los sectores de la sociedad china.

6) La estrategia USA en una primera fase pasa por tener a raya a varios enemigos de la Administración Trump, y así el siguiente país infectado de importancia es Irán, soltando el virus letal para ser obligado a paralizar su economia, sociedad y posible respuesta de sus fuerzas armadas, sobre todo ante el riesgo militar que pueda implementar contra Israel.

7) El siguiente enemigo afectado de importancia es Europa, siempre muy hostil a Trump y a sus recetas económicas proteccionistas.
Para ello inoculan el virus en la región de Lombardía (Italia) donde gobierna la Liga Norte de Salvini. Recordando que Salvini es un traidor a ojos de la inteligencia americana por apoyar a Putin en todos los foros internacionales y verse implicado en sobornos rusos.

Ya parecía resultar extraño la dispersión del virus en una región rural de la Italia profunda.

Pero la venganza se sirve en plato bien frío y Salvini no fue siquiera recibido por Trump en su gira americana. Relaciones congeladas y bien distantes.

También Italia es escogida cómo país receptor del virus, por entablar excelentes relaciones comerciales con China en una Nueva Ruta de la Seda.

La inteligencia americana sabe que después de Italia, la Unión Europea sufrirá un colapso económico global al verse paralizadas sus economías nacionales en su lucha contra el virus.

El esfuerzo titánico de Europa ante ésta amenaza bacteriológica dará lugar a una debilidad frontal europea ante el Brexit británico, beneficiando al primer ministro Johnson el gran aliado inglés de la Admón. TRUMP.

9) Una vez consumida la Pandemia paralizadora del planeta, llegará la segunda fase.
Control total de la guerra bacteriológica al poseer desde el primer momento la VACUNA GLOBAL del Covid19 desde su producción en laboratorios americanos.

Luego de la dispersión y caos sanitario mundial, llegará el orden capitalista nuevamente, así reseteadas las economías nacionales, el nuevo valor en alza se llamará industria química USA, que a su antojo venderá patentes a países amigos y al CONTRARIO, bloqueo farmaceútico a países enemigos, debilitándolos aún más, si cabe o presionando a gobiernos hostiles a cambio de las vacunas salvadoras.

10) Tercera fase: Implementación del Nuevo Orden Mundial con el cambio de las relaciones entre países:

Desaparición de la Unión Europea.Desaparición de enemigos potenciales cómo Iran, Corea del Norte, Venezuela, etc.Debilitamiento de China continental y Rusia.Nuevo patio trasero: USA en Latinoamérica.Globalización planetaria alrededor de la nueva USA y su poder omnímodo.",http://www.rosarionet.com.ar/rnetw/nota211001,
512,1,Covid-19,La Vanguardia,Los Simpsons casi predijeron la expansión del coronavirus de Wuhan,"Es un clásico. Cada vez que hay un suceso mediático del que todo el mundo habla, alguien encuentra una conexión con alguno de los capítulos de Los Simpsons . Dicen que es como una serie oráculo capaz de predecir el futuro. Lo de “Los Simpsons también predijeron” se ha convertido en toda una tradición de Internet, aunque a veces esté todo cogido con pinzas.

En los últimos días algunos usuarios de las redes sociales han encontrado una conexión entre la serie de Matt Groening y el coronavirus de Wuhan, que ya se ha cobrado 80 víctimas mortales y que ha empezado a expandirse por varios países del planeta. Se trata de uno de los episodios de la cuarta temporada de la serie, en la que varios habitantes de Springfield hacen compras en una web asiática a través de Internet y cuando llegan los paquetes, la gripe se extiende por toda la ciudad.
Los más avispados se han fijado en que las cajas que aparecen en Los Simpsons llevan etiquetas escritas en japonés y salen de una fábrica de Osaka, por el que país del que provienen los paquetes contaminados en la ficción es Japón y no China.

Mientras tanto, el virus se ha extendido a una docena de países de todo el mundo, donde se cuentan unos 40 casos. Este patógeno puede provocar una neumonía en las personas que comienza con síntomas como el dolor de cabeza, fiebre o dificultad para respirar.",https://www.lavanguardia.com/cribeo/fast-news/20200127/473156349788/los-simpsons-casi-predijeron-expansion-coronavirus-wuhan-serie.html,
517,1,Covid-19,El Pais,"Madrid: Semana Santa, fiestas ilegales, contagios al alza y UCIs al 90% de su capacidad","Vacaciones de Semana Santa, buen tiempo, el hartazgo tras más de un año de pandemia, la promoción y el discurso por parte del Gobierno de Isabel Díaz Ayuso sobre acudir a bares y restaurantes, turistas... El batido de circunstancias de cara a esta semana, festiva para miles de ciudadanos, choca con la situación epidemiológica de Madrid, que frenó el buen ritmo de bajada que mantenía hace dos semanas y afronta desde la pasada una subida lenta en nuevos contagios, hospitalizaciones e ingresos en UCI. Roza ya el umbral de riesgo extremo en incidencia acumulada (250 casos por cada 100.000 habitantes en los últimos 14 días), según el semáforo del Ministerio de Sanidad.


El viernes, el viceconsejero de Salud Pública Antonio Zapatero informó de que la Comunidad no iba a tomar más medidas para los próximos días y pidió a los ciudadanos que se comportasen “de manera responsable y segura”. Esa misma tarde, la Comisión de Salud Pública formada por el Ministerio de Sanidad y las autonomías decidieron endurecer las medidas contra la covid para poner freno a la curva ascendente que ya refleja no solo Madrid sino otras autonomías como Cataluña, Navarra o Canarias; entre ellas, la recomendación de cerrar el interior de los bares en los territorios que estén en el umbral de riesgo alto según el semáforo aprobado el pasado otoño: tener una incidencia acumulada de más de 150. Madrid, contraria también al cierre de las CCAA activo desde este 26 de marzo y en vigor hasta el 9 de abril, se posicionó en contra de estas mayores restricciones y a pesar de que hace ya 15 días Zapatero aseguró que eran conscientes que, tanto el puente de San José como la Semana Santa, iban a provocar “un repunte”. La mañana de este lunes, en declaraciones a Telecinco, el consejero de Sanidad Enrique Ruiz Escudero, ha insistido en que Madrid no impondrá las medidas salidas de aquel acuerdo, que en la hostelería se produce un porcentaje “muy pequeño” de los contagios y ha pedido “transparencia” al Ministerio para que explique cómo conoce que el interior de los bares supone un foco de contagios.

Desde hace varios meses, la Comunidad repite que el 80% de los contagios se dan en los domicilios. Sin embargo, según el último informe sobre los principales indicadores de seguimiento de la covid del Ministerio, la trazabilidad de Madrid es del 56,2%, es decir, que en la región se conoce el origen de apenas la mitad de las nuevas infecciones. Y la pasada semana, el boletín epidemiológico semanal de la Dirección General de Salud Pública, reflejaba que el primer ámbito donde se estaba produciendo los brotes era el social, con 20 activos y 94 casos asociados, seguido del laboral, con 17 y 85, respectivamente.

Actualmente, Madrid mantiene la hostelería con el cierre de la actividad en barra, un máximo de cuatro personas en el interior y de seis en terraza, la obligatoriedad de la ventilación mecánica o manual por parte de los establecimientos y la de la mascarilla excepto cuando se consuma para los clientes. Ruiz Escudero, en esa cadena de televisión, ha repetido la petición a la población que hizo Zapatero hace unos días: responsabilidad a la hora de cumplir las normas. “La gran mayoría de la población lo hace”, dijo el vicenconsejero el viernes. Hay por el contrario una minoría que no. Desde ese día, la Policía Municipal de Madrid ha intervenido 353 fiestas o reuniones ilegales en domicilios —81 el viernes, 150 el sábado y 122 el domingo—. “En algunas de ellas había un número de personas superior al permitido y no se usaban mascarillas ni otras medidas de seguridad”, explica un portavoz. “Las intervenciones más destacadas fueron la noche del viernes en un domicilio en el que había 28 personas, todas ellas incumpliendo la restricción de circulación en horario nocturno, la de no llevar mascarilla y la de no mantener distancia de seguridad”, se extiende.

El sábado por la noche desalojaron un local en el distrito Moncloa-Aravaca con 140 personas que incumplían las medidas sanitarias, y entraron en un restaurante del distrito de Chamberí. “Unos jóvenes que se encontraban celebrando una fiesta y al percatarse de la presencia policial se escondieron entre mesas y en un despacho cerrado para evitar ser identificados por la Policía Municipal”, dice el mismo portavoz. Además, este fin de semana impusieron 459 denuncias por no portar mascarilla en lugares públicos, 389 por consumo de alcohol en vía pública y casi 1.100 por deambular sin justificación en horario nocturno restringido.

El repunte en el sistema sanitario
Mientras, el sistema sanitario vive otra realidad. La de un alivio que no termina de llegar. La última semana de enero se llegó al pico semanal de hospitalizaciones, hubo entonces 3.659 nuevos ingresos. A partir de ahí, la tendencia fue a la baja de forma ininterrumpida hasta esta pasada semana, que ha vuelto a registrarse una subida: 1.284 nuevos enfermos han necesitado una cama de hospital. El global, que alcanzó su máximo el 1 de febrero y desde entonces descendía, empezó a oscilar a mediados de marzo con un equilibrio mantenido por las altas y vuelve a estar ya por encima de 1.600. Las UCI, las unidades que más influyen en la capacidad asistencial de los hospitales, no han logrado bajar de los 400 críticos en ningún momento desde que comenzó el descenso tras el pico, el 7 de febrero con 732, según los datos diarios publicados por la Sociedad de Medicina Intensiva de Madrid. Este domingo, con cifras de esa sociedad, había 430 enfermos graves, lo que supone un 91,8% de su capacidad estructural, y llevan cuatro días al alza.

Es el número de muertes, la más negra de esta pandemia, el único que sigue manteniendo la bajada, lo hace de forma continuada desde que acabó enero, cuando se registraron 462 fallecidos en los hospitales madrileños. Esta pasada semana fueron 117 personas, una cifra que para muchos profesionales sanitarios siguen siendo inasumible. Desde que comenzó la pandemia, 23.094 ciudadanos han muerto por covid o con sospecha de infección en la comunidad.",https://elpais.com/espana/madrid/2021-03-29/madrid-semana-santa-fiestas-ilegales-contagios-al-alza-y-ucis-al-90-de-su-capacidad.html,
520,0,Covid-19,AFPFactual,"Estimados Alfonso Fernández Mañueco, Francisco Igea y Verónica Casado, habéis cometido el mayor daño posible en la economía de Castilla y León con la disculpa de un virus que no se contagia en los bares","PERMITIRME UNA LICENCIA.

Estimados Alfonso Fernández Mañueco, Francisco Igea y Verónica Casado, habéis cometido el mayor daño posible en la economía de Castilla y León con la disculpa de un virus que no se contagia en los bares.
Con nocturnidad y alevosia cerráis la hostelería en interiores dejándonos trabajar únicamente en terraza, para que así no podamos acogernos a ninguna ayuda (que todavía seguimos esperando que pagueis). No tenéis vergüenza, y más con estas temperaturas gélidas, que los pocos clientes que tenemos van a morir de frío antes que de Coronavirus.
Si sois tan valientes cerrar la hostelería entera y pagar lo que debéis, ya que cualquier autoridad que se permite cerrar un establecimiento tiene que indemnizarlo.
¿Dónde están las ayudas de las que tanto ha presumido la Junta de Castilla y León?
Además, entiendo que si habéis limitado la actividad de mi negocio tendré que pagar impuestos acordes ¿verdad? Porque lo que es INSOSTENIBLE es que teniendo abierta sólo la terraza que supone el 20% de mi aforo, tenga que pagar el 100% de impuestos.
Desde aquí hago un llamamiento a la insumisión de mis compañeros hosteleros y a la desobediencia civil, para que nadie cierre el interior de su establecimiento. No puede ser que el cierre de la hostelería sea la única “solución” de la Junta de Castilla y León. ¿Cuándo vais a abrir el hospital nuevo de Salamanca? ¿Cuándo vais a empezar a hacer pruebas masivas? ¿Cuándo vais a reforzar la atención primaria y mejorar las condiciones del personal sanitario que aquí en Castilla y León es de las peores de España?
Finalmente, quiero mostrar todo mi respeto y condolencias para todos esos clientes, amigos y compañeros que han sufrido alguna pérdida a causa de este dichoso virus.
PD: NO SE PUEDEN EXIGIR IMPUESTOS SI PROHIBES TENER INGRESOS.",https://www.facebook.com/photo.php?fbid=3581887865229560&set=a.670451469706562&type=3&theater,
521,0,Covid-19,AFPFactual,"COVID-19
? Debido al posible colapso del Sistema de Salud, nosotros, los profesionales de la medicina, hemos preparado este mensaje para la población, en caso de que no quiera arriesgarse a ir a un hospital de inmediato o no pueda.","COVID-19
? Debido al posible colapso del Sistema de Salud, nosotros, los profesionales de la medicina, hemos preparado este mensaje para la población, en caso de que no quiera arriesgarse a ir a un hospital de inmediato o no pueda.
? Los síntomas del COVID-19 aparecen a partir del tercer día después de adquirir la infección (síntomas del virus).
 ? 1ª fase; 3er día
? Dolor corporal
? Dolor de ojos
? Dolor de cabeza
? Vómitos
? Diarrea
Secreción nasal o congestión nasal
? Decaimiento
? Ojos ardientes
? Ardor al orinar
? Sentirse febril
? Garganta raspada (dolor de garganta)
? Es muy importante contar los días de síntomas: 1º, 2º, 3º.
? Medicamento:
Azitromicina; tomar 1 al día a partir del tercer día - para reducir el contagio, disminuir los síntomas y prevenir la neumonía -.
También se pueden utilizar ivermectina o Anitta para acelerar la curación.
? Es necesario actuar antes de que aparezca la fiebre.
? No espere a que le llegue la fiebre antes de tomar el antibiótico.
? Atención, es muy importante beber abundante líquido, especialmente agua purificada. Beba mucha agua para no dejar la garganta seca y ayudar a limpiar sus pulmones.
__________
? 2ª fase; (del 4º al 8º día) inflamatorio.
? Pérdida del gusto y / o el olfato
? Cansancio a los mínimos esfuerzos
? Dolor en el pecho (caja torácica)
? Opresión en el pecho
? Dolor en la espalda baja (en la región de los riñones)
__________
? El virus ataca las terminaciones nerviosas;
? La diferencia entre cansancio y dificultad para respirar:
• _Falta de aire, es cuando la persona está sentada - sin hacer ningún esfuerzo - y le falta aire;
• Cansancio, es cuando la persona se mueve para hacer algo sencillo y se siente cansada.
__________
? Se necesita mucha hidratación y vitamina C.
__________
Covid-19 impide un buen suministro de oxígeno, por lo tanto, la calidad de la sangre es deficiente, con menos oxígeno.
Si tiene tos, tome un poco de jarabe para la tos [recomiendo el jarabe de acetilcisteína y el sobre]. O  Bromexina.
__________
 ? 3ª fase - curación;
? El día 9 entra la fase de cicatrización, que puede llegar hasta el día 14 (convalecencia).
? ¡No demore el tratamiento, cuanto antes mejor!
__________
? ¡Buena suerte a todos!
Es mejor que mantengamos estas recomendaciones, ¡la prevención nunca es demasiado!
__________
? Consejo de hospitales de aislamiento, puedo hacerlo en casa.
? Medicamentos que se toman en hospitales aislados;
• Vitamina C-1000
• Vitamina E (E)
• De 10:00 a. M. A 11:00 a. M., Siéntese al sol durante 15 a 20 minutos
• Descansar y dormir, al menos, de 7 a 8 horas.
• Beber 1 litro y medio de agua al día
• Todas las comidas deben estar calientes (no frías). Esto es todo lo que hacemos en los hospitales para fortalecer el sistema inmunológico.
__________
? Tenga en cuenta que el pH del coronavirus varía de 5.5 a 8.5.
Entonces, todo lo que tenemos que hacer, para eliminar el virus es consumir más alimentos alcalinos, por encima del nivel ácido del virus.
Tales como;
? Plátanos, Limón verde ? 9,9 pH
? Limón amarillo ? 8.2 pH
? Aguacate - 15,6 pH
? Ajo - 13,2 pH
? Mango - pH 8,7
? Mandarina - 8.5 pH
? Piña - 12,7 pH
? Berro - 22,7 pH
? Naranjas - 9.2 pH
__________
? ¡¿Cómo sabes que tienes Covid-19 ?!
? Picazón de garganta
? Sequedad de garganta
? Tos seca
? Alta temperatura
? Dificultad para respirar
? Pérdida del olfato y el gusto
NO guarde esta información solo para usted, compártala con toda su familia y amigos.",https://www.facebook.com/740410852763104/posts/2019674924836684,
523,0,Covid-19,Facebook,Buena Higiene bucal previene covid-19,"A nivel nacional, el Hospital Regional de Lambayeque, en Perú, es el único lugar donde ningún médico o personal de salud ha fallecido infectado con coronavirus, aplican un método que tiene resultados comprobados: el aseo bucal extremo.

Así lo sostiene el médico internista Stalin Vílchez Rivera, quien llegó a la conclusión de que los pacientes se pueden recuperar si realizan un correcto aseo bucal, esto ayuda a evitar que el virus se multiplique en la persona infectada.

“Cuando nos infectamos, el virus no se mete al pulmón, eso se da al quinto día. En los primeros 5 días el virus se replica en la nariz, la boca, la garganta, y en ese tiempo debemos desinfectarnos, extremar el aseo oral, y no perder el tiempo preocupándonos en medicamentos que no está comprobado su éxito”, señaló.

El médico indicó que, tras evaluar pacientes con Covid-19, comprobó que las personas que no cumplían las recomendaciones fallecían y las que sí lo hacían eran dados de alta.

Esto lo plasmó en una investigación que ha enviado a una revista científica.

“Tuve dos pacientes: Una señora diabética y otra sin factores de riesgo. A ambas les expliqué y le entregué a cada una un enjuague bucal, cepillo de dientes y pasta dental. A los dos días regresé y a la diabética la encontré mejor y fue dada de alta. En cambio, la otra señora no se cuidó, no hizo caso y falleció.

“Ahora tenemos pacientes ancianos que se recuperan por extremar el aseo”, indicó.

Incluso, el médico internista compartió su peculiar método para prevenir el Covid-19: “Yo me cepillo y luego con tequila o vodka hago mi enjuague bucal, y después lo tiro, no lo tomo, no tiene sentido adentro como sí afuera, los antisépticos actúan al inicio”, acotó.

Por tal motivo, el galeno sostiene que el Ministerio de Salud, debería incluir el aseo bucal en los protocolos para la prevención y el tratamiento del Covid-19. “Cuando yo no estoy de guardia, el médico que sigue, si quiere lo continúa, porque no está en ningún protocolo, hasta ahora, lo demostrado por microscopía electrónica que puede matar al virus, es el aseo”.

Desde que empezó la pandemia, Vílchez Rivera atiende a pacientes severos y graves en el Servicio de Emergencia Covid del HRL. Además, demuestra su vocación de servicio y espíritu humanitario atendiendo a pacientes a través de su WhatsApp. Es por ello que cuestiona a los médicos que por radio o televisión recetan fármacos que pueden generar reacciones adversas a las personas.

“Lo que estoy notando es que la gente está muriendo por los fármacos, se automedican sin razón y mueren por arritmia, trombosis, infartos. Cuando son casos leves son contraindicados los fármacos. Los corticoides yo sí los uso pero sólo en pacientes graves. Cada caso es diferente. La Ivermectina y la Azitromicina no logran acabar con el virus ni reducir las muertes tanto al principio, en cambio con el aseo sí”, señala.

“Se los comparto como mi hermano me lo compartió, porque si ayuda muchísimo hacer enjuagues o gárgaras con algún enjuague bucal o agua con sal o agua con bicarbonato, pero de preferencia y mucho mejor, antisépticos como el Vantal o el Isodine bucofaríngeos, se debe hacer primero el lavado de boca con pasta tres veces al día y luego las gárgaras, sobre todo con el Vantal o el Isodine, para desinfectar muy bien la garganta, es un medio muy efectivo de prevención, además del cubre bocas, la sana distancia y el lavado de manos constante.

“Hagámoslo, es cierto, es una muy buena prevención y eso los médicos lo saben, mis padres se enfermaban de gripe o faringitis, solo cuando no lo hacían.

“Les digo, es mejor prevenir, los aconsejo; yo lo hago y me ha funcionado muy bien”, concluye Vílchez Rivera.",Perma | Aseo bucal extremo evita que coronavirus se multiplique en contagiados | .::Diario Imagen On Line::.,
524,0,Covid-19,Wradio,Aseguran que Colombia firmó con Pfizer la compra de 16 millones de vacunas contra COVID-19,"Según informaron a La W fuentes cercanas al proceso, una de las cláusulas de dicho acuerdo es que si la vacuna no pasa la fase tres de pruebas, no habrá negociación. La W conoció que Colombia firmó con la farmacéutica estadounidense Pfizer la compra de 16 millones de dosis de la vacuna de COVID-19 que está desarrollando este laborario.

Según informaron a este medio fuentes cercanas al proceso, una de las cláusulas de dicho acuerdo es que si la vacuna no pasa la fase tres de pruebas, no habrá negociación.

Lea en La W: Así se producirá el insumo clave para la vacuna de Oxford y AstraZeneca contra el COVID-19
Sin embargo, cabe señalar que el Ministerio de Salud no reconoce que este acuerdo se haya firmado.

Según la información entregada por Nature, la candidata a vacuna de ARN desarrollada por Pfizer y BioNTech ha demostrado inducir una robusta respuesta inmunológica en un ensayo clínico preliminar realizado con 45 adultos sanos de 18 a 55 años.

Le puede interesar:

Minsalud advierte sobre el riesgo de invertir en vacunas que no han sido aprobadas
Así se buscará garantizar la vacuna contra el COVID-19 para los colombianos
De esta manera, el estudio clínico en fase 1/2 realizado para evaluar la seguridad, tolerabilidad e inmunogenicidad de la vacuna, la BNT162b1, que se administra por vía intramuscular, se probó en 45 adultos sanos (23 hombres y 22 mujeres no embarazadas) de 18 a 55 años de edad. Los candidatos, asignados al azar, recibieron 10 microgramos (µg), 30 µg o 100 µg de BNT162b1, o un placebo. Además, los participantes de los grupos 10µg y 30µg también recibieron una segunda dosis el día 21.
",https://www.wradio.com.co/Noticia/actualidad/colombia-firmo-con-pfizer-la-compra-de-16-millones-de-dosis-de-vacunas-contra-el-covid19/20200819/nota/4063619.aspx,
529,1,Covid-19,Xataka,"Alguien dice vender la vacuna de Pfizer contra COVID-19 en México, pero todo se trata de una estafa, alerta Cofepris","Desafortunadamente no era tan difícil prever que ocurriera en algún punto de la vacunación, pero ha sido tan pronto como en el comienzo de la segunda fase: alguien dice vender la vacuna de Pfizer contra COVID-19 a través de páginas apócrifas del Laboratorio Médico El Chopo.

Denuncias similares por insumos médicos atribuibles a páginas falsas del famoso laboratorio ya habían sido hechas antes; el propio subsecretario Hugo López-Gatell aclaró en una conferencia de prensa que ningún privado puede ahora mismo comercializar una vacuna anticovid en México.

Hasta el laboratorio el Chopo alertó a finales de la semana pasada sobre una página apócrifa que robaba datos personales y bancarios de usuarios que intentaron comprar una vacuna en alguna de las páginas apócrifas.

Algunos de los sitios en cuestión han sido 'vacunación.elchopo.mx' y 'vacunate.elchopo.mx', ambas aparecen fuera de servicio al escribir este texto.

Pero no sería extraño que alguna de las páginas vuelva. Por ello la Cofepris recomienda no comprar ninguna sustancia que se asuma como vacuna contra COVID dado que su venta no está todavía autorizada a través del sector privado. Cualquier punto de venta donde se ofrezca la vacuna puede ser denunciado en el portal de Denuncias Sanitarias. Incluso si la sustancia se ha comprado y aplicado, puede hacerse un reporte de reacciones o malestares en el correo farmacovigilancia@cofepris.gob.mx.

La segunda fase de vacunación que comprende a adultos mayores comenzó este 15 de febrero y el plan es completar la aplicación de 870,000 dosis en todo el país en una semana. Son vacunas de AstraZeneca que fueron conseguidas a través del Serum Institute de India.",https://www.xataka.com.mx/medicina-y-salud/alguien-dice-vender-vacuna-pfizer-covid-19-mexico-todo-se-trata-estafa-alerta-cofepris,
530,1,Covid-19,El Universal,Investigan muerte de adulto mayor 40 minutos después de ser vacunado contra Covid-19 en Guerrero,"La Secretaría de Salud de Guerrero informó que investiga el fallecimiento de un adulto mayor que ocurrió 40 minutos después de haber recibido una dosis de la vacuna Sinovac contra el Covid-19 en Acapulco.

La tarde del sábado, un sobrino del adulto mayor denunció en redes sociales que su tío falleció 40 minutos después de que le aplicaron la vacuna contra Covid-19.

“El diagnóstico del motivo de la muerte fue trombosis, no soy médico y no tengo el conocimiento suficiente para afirmar que lo causó la vacuna contra el Covid-19, pero varios médicos que sí tienen el conocimiento me comentaron que es uno de los efectos secundarios de la vacuna y muy posiblemente fue la causa de la muerte de mi tío”, escribió Gilberto Quintero Estrada, el sobrino del adulto mayor, cuyo nombre no fue dado a conocer.

El adulto mayor se aplicó la vacuna en el módulo instalado en la zona Diamante, en el Forum Imperial.

Este domingo, el secretario de Salud estatal, Carlos de la Peña Pintos, aseguró que a la “conclusión que se llegó de manera inmediata” es que el adulto mayor no murió por una trombosis y descartó que la causa haya sido la vacuna contra Covid-19. “Nosotros nos dimos a la tarea con nuestro equipo epidemiólogos de buscar a la familia, la localizamos en una funeraria. Se acordó con la familia, con los epidemiólogos realizar los estudios necesarios de necropsia, no solamente personal de Semefo (Servicio Médico Forense), sino también personal especializado, patólogos con amplia experiencia para que se estudien todos los órganos, está en proceso”.

De la Peña Pintos dijo que el adulto mayor tenía otros padecimientos crónicos y se integrará a la investigación los expedientes médicos del anciano.

“La conclusión más importante hasta este momento es que su fallecimiento no se debe a la vacuna. Esto es contundente: no se debe a la vacuna. Se harán el resto de los estudios porque así corresponde a la parte médica y hemos contado con la colaboración de la familia, con la colaboración ministerial”, dijo el funcionario.

Por su parte, el gobernador Héctor Astudillo Flores pidió que se haga una investigación científica e informar los resultados para descartar que la muerte haya sido por la vacunación y no generar zozobra en la población.

Del miércoles al sábado en Acapulco se aplicaron alrededor de 23 mil dosis de la vacuna contra Covid-19 en cinco módulos, como una primera etapa.",https://www.eluniversal.com.mx/estados/investigan-muerte-de-adulto-mayor-40-minutos-despues-de-ser-vacunado-contra-covid-19-en,
532,0,Covid-19,AFPFactual,Reina de Inglaterra da positivo a coronavirus,"La reina Isabel II de Inglaterra dio positivo por coronavirus, confirmó durante la noche de este viernes 27 de marzo el Palacio de Buckingham por medio de un comunicado, justo en el mismo día en que el  primer ministro británico, Boris Johnson, reveló que dio positivo por Covid-19.

En todo caso, la Noticia de que la Reina dio positivo por la enfermedad que tiene en vilo al mundo no es una sorpresa, ya que existía la posibilidad de que pudiera haber estado expuesta al virus durante una de sus reuniones semanales con Boris Johnson.

El Palacio de Buckingham reveló que la monarca se encontró cara a cara con el Primer Ministro por úyltima vez el pasado 11 de marzo.

La salud de la Reina, agregó el Palacio, sigue siendo buena y estable, aunque ha mostrado síntomas leves del nuevo coronavirus, mal que también afecta a su hijo Carlos.",Perma | La Reina Isabel de Inglaterra da positivo en examen de coronavirus | LaVibrante.Com,
533,0,Covid-19,AFPFactual,"La supervivencia del coronavirus en el vino es imposible, según la FEAE","La Federación Española de Enología (FEAE), en un comunicado firmado por su presidente Santiago Jordi Martín, informa con respecto a la emergencia del COVID-19, que ha recibido numerosas solicitudes de los miembros y otras categorías profesionales sobre diversas cuestiones, entre ellas la contaminación del vino, la contaminación de los envases, la limitación de los efectos del vino en la acción del virus.

A este respecto, con la debida precaución, debido a que se trata de un nuevo virus, la FEAE, tras un debate con importantes representantes de la comunidad médica y otras asociaciones internaciones de enólogos, señala que ""la supervivencia del virus en el vino parece imposible porque la combinación concomitante de la presencia de alcohol, un ambiente hipotónico y la presencia de polifenoles, impide la vida y la multiplicación del propio virus""

Asimismo, en cuanto a las botellas y envases del vino, indican que ""la contaminación por el embalaje parece ser muy remota, si no estadísticamente inexistente, también en vista de la corta vida del virus y la ausencia de un positivo huésped vivo biológico''.

Por último, en relación al consumo de vino y su relación con la enfermedad, una de las cuestiones más suscitadas estos días, la FEAE señala que ""el consumo moderado de vino, vinculado al consumo responsable, puedo contribuir a una mejor higiene de la cavidad bucal y la faringe, esta última zona donde anidan los virus durante las infecciones"".

Una opinión, la de la Federación de Enólogos, que estaría en línea con un estudio, publicado en la prestigiosa revista Science, que revela que los flavonoides del vino podrían detener el avance de la gripe y limitar sus síntomas. Siempre y cuando se trate de un consumo responsable y moderado en personas sanas, sin patologías previas.",https://www.vinetur.com/2020032059761/la-supervivencia-del-coronavirus-en-el-vino-es-imposible-segun-la-feae.html,
